#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AADACL2	SUCNR1	9606.ENSP00000348911	9606.ENSP00000355156	0	0	0	0	0.054	0	0	0.714	0.718
SEL1L	GTF2A1	9606.ENSP00000337053	9606.ENSP00000452454	0	0	0	0	0	0	0	0.413	0.413
SEL1L	FGF14	9606.ENSP00000337053	9606.ENSP00000365301	0	0	0	0	0	0	0	0.483	0.483
SELT	CANX	9606.ENSP00000418910	9606.ENSP00000247461	0	0	0	0	0.549	0	0	0.076	0.566
SELT	SCN3A	9606.ENSP00000418910	9606.ENSP00000283254	0	0	0	0	0	0	0	0.447	0.447
SELT	GJA9-MYCBP	9606.ENSP00000418910	9606.ENSP00000479064	0	0	0	0	0	0	0	0.561	0.561
SEMA3A	HGF	9606.ENSP00000265362	9606.ENSP00000222390	0	0	0	0	0.077	0	0	0.469	0.488
SEMA3A	CHL1	9606.ENSP00000265362	9606.ENSP00000256509	0	0	0	0	0	0.109	0	0.562	0.594
SEMA3A	PLXNC1	9606.ENSP00000265362	9606.ENSP00000258526	0	0	0	0	0	0.213	0	0.970	0.976
SEMA3A	EPHA7	9606.ENSP00000265362	9606.ENSP00000358309	0	0	0	0	0.063	0.061	0	0.374	0.401
SEMA3A	SLMAP	9606.ENSP00000265362	9606.ENSP00000295951	0	0	0	0	0	0	0	0.417	0.417
SEMA3A	RTN4	9606.ENSP00000265362	9606.ENSP00000337838	0	0	0	0	0	0	0	0.605	0.605
SEMA3D	HGF	9606.ENSP00000284136	9606.ENSP00000222390	0	0	0	0	0	0	0	0.450	0.450
SEMA3D	PLXNC1	9606.ENSP00000284136	9606.ENSP00000258526	0	0	0	0	0	0.213	0	0.861	0.886
SEMA3D	ANGPTL5	9606.ENSP00000284136	9606.ENSP00000335255	0	0	0	0	0	0	0	0.452	0.452
SEMA3D	RTN4	9606.ENSP00000284136	9606.ENSP00000337838	0	0	0	0	0	0	0	0.561	0.561
SEPT7	RAP1B	9606.ENSP00000381992	9606.ENSP00000250559	0	0	0	0	0.591	0.083	0	0.160	0.657
SEPT7	AP3B1	9606.ENSP00000381992	9606.ENSP00000255194	0	0	0	0	0.074	0.270	0	0.540	0.662
SEPT7	MAPK6	9606.ENSP00000381992	9606.ENSP00000261845	0	0	0	0	0.063	0.060	0.800	0.125	0.825
SEPT7	CAPZA1	9606.ENSP00000381992	9606.ENSP00000263168	0	0	0	0	0.900	0	0	0.092	0.905
SEPT7	ACTR3	9606.ENSP00000381992	9606.ENSP00000263238	0	0	0	0	0.689	0.064	0	0.108	0.718
SEPT7	ZWILCH	9606.ENSP00000381992	9606.ENSP00000311429	0	0	0	0	0.064	0.682	0	0	0.689
SEPT7	MCTS1	9606.ENSP00000381992	9606.ENSP00000360365	0	0	0	0	0.576	0.062	0	0	0.585
SEPT7	NAP1L1	9606.ENSP00000381992	9606.ENSP00000477538	0	0	0	0	0.282	0.104	0	0.161	0.414
SEPT7	PPP1R12A	9606.ENSP00000381992	9606.ENSP00000389168	0	0	0	0	0.659	0.070	0	0.161	0.711
SEPT7	NCK1	9606.ENSP00000381992	9606.ENSP00000417273	0	0	0	0	0.305	0	0	0.720	0.797
SERINC1	SLC6A15	9606.ENSP00000342962	9606.ENSP00000266682	0	0	0	0	0.062	0	0	0.495	0.507
SERINC1	TVP23B	9606.ENSP00000342962	9606.ENSP00000305654	0	0	0	0	0.120	0	0	0.456	0.501
SERINC1	SPTSSB	9606.ENSP00000342962	9606.ENSP00000352097	0	0	0	0	0	0	0	0.495	0.495
SERINC1	DTWD2	9606.ENSP00000342962	9606.ENSP00000425048	0	0	0	0	0	0	0	0.634	0.634
SESN1	MDM2	9606.ENSP00000393762	9606.ENSP00000258149	0	0	0	0	0.059	0	0	0.520	0.529
SESN1	MIOS	9606.ENSP00000393762	9606.ENSP00000339881	0	0	0	0	0.063	0.270	0.600	0.606	0.877
SESN1	CCNG1	9606.ENSP00000393762	9606.ENSP00000344635	0	0	0	0	0.063	0	0	0.415	0.428
SESN1	PRKAA2	9606.ENSP00000393762	9606.ENSP00000360290	0	0	0	0	0.055	0	0.600	0.217	0.678
SESN1	SESN3	9606.ENSP00000393762	9606.ENSP00000441927	0	0	0	0.963	0	0	0.800	0.928	0.806
SESN3	NUFIP2	9606.ENSP00000441927	9606.ENSP00000225388	0	0	0	0	0	0	0	0.599	0.599
SESN3	RICTOR	9606.ENSP00000441927	9606.ENSP00000296782	0	0	0	0	0.062	0	0.360	0.629	0.758
SESN3	MIOS	9606.ENSP00000441927	9606.ENSP00000339881	0	0	0	0	0.063	0.270	0	0.588	0.693
SESN3	CCNG1	9606.ENSP00000441927	9606.ENSP00000344635	0	0	0	0	0.062	0	0	0.390	0.403
SESN3	PRKAA2	9606.ENSP00000441927	9606.ENSP00000360290	0	0	0	0	0.055	0	0.600	0.295	0.710
SESN3	CADM2	9606.ENSP00000441927	9606.ENSP00000384193	0	0	0	0	0.063	0	0	0.488	0.500
SESN3	SESN1	9606.ENSP00000441927	9606.ENSP00000393762	0	0	0	0.963	0	0	0.800	0.928	0.806
SESTD1	TRPC4	9606.ENSP00000415332	9606.ENSP00000369027	0	0	0	0	0	0	0	0.743	0.744
SESTD1	CCDC141	9606.ENSP00000415332	9606.ENSP00000395995	0	0	0	0	0	0	0	0.596	0.596
SGCZ	DSG1	9606.ENSP00000371512	9606.ENSP00000257192	0	0	0	0	0	0	0	0.739	0.739
SGCZ	RTN4	9606.ENSP00000371512	9606.ENSP00000337838	0	0	0	0	0.063	0.398	0	0.048	0.416
SGCZ	TUSC3	9606.ENSP00000371512	9606.ENSP00000424544	0	0	0	0	0	0	0	0.588	0.588
SHOC2	RRAS2	9606.ENSP00000358464	9606.ENSP00000256196	0	0	0	0	0.131	0.369	0.800	0.291	0.911
SHOC2	PPP2R5A	9606.ENSP00000358464	9606.ENSP00000261461	0	0	0	0	0.092	0.058	0.900	0	0.906
SHOC2	RASA1	9606.ENSP00000358464	9606.ENSP00000274376	0	0	0	0	0.098	0.078	0	0.422	0.477
SHOC2	RICTOR	9606.ENSP00000358464	9606.ENSP00000296782	0	0	0	0	0.090	0	0	0.445	0.474
SHOC2	PPP2R5E	9606.ENSP00000358464	9606.ENSP00000337641	0	0	0	0	0.177	0.058	0.540	0	0.612
SHOC2	ERBB2IP	9606.ENSP00000358464	9606.ENSP00000426632	0	0	0	0.683	0.127	0.270	0	0.959	0.537
SHOC2	NCK1	9606.ENSP00000358464	9606.ENSP00000417273	0	0	0	0	0.117	0.057	0.720	0	0.746
SHOC2	SOS1	9606.ENSP00000358464	9606.ENSP00000387784	0	0	0	0	0.062	0.060	0	0.890	0.895
SHOC2	PPP1R12A	9606.ENSP00000358464	9606.ENSP00000389168	0	0	0	0	0.312	0.068	0.900	0.064	0.931
SHOC2	NRAS	9606.ENSP00000358464	9606.ENSP00000358548	0	0	0	0	0.144	0.789	0.800	0.529	0.980
SHPRH	G2E3	9606.ENSP00000356475	9606.ENSP00000206595	0	0	0	0	0.065	0.153	0	0.322	0.416
SHPRH	FBXO30	9606.ENSP00000356475	9606.ENSP00000237281	0	0	0	0	0.077	0	0	0.639	0.652
SHPRH	POLK	9606.ENSP00000356475	9606.ENSP00000241436	0.048	0	0	0	0.100	0.176	0	0.512	0.609
SHPRH	ATM	9606.ENSP00000356475	9606.ENSP00000278616	0	0	0	0	0.197	0.058	0	0.274	0.403
SHPRH	FBXW7	9606.ENSP00000356475	9606.ENSP00000281708	0	0	0	0	0.082	0.087	0	0.458	0.507
SHPRH	SPRTN	9606.ENSP00000356475	9606.ENSP00000295050	0	0	0	0	0.066	0	0	0.458	0.472
SHPRH	WRN	9606.ENSP00000356475	9606.ENSP00000298139	0.048	0	0	0	0.108	0.257	0	0.459	0.613
SHPRH	HLTF	9606.ENSP00000356475	9606.ENSP00000308944	0	0	0	0.558	0.243	0.498	0	0.923	0.764
SHPRH	FIGN	9606.ENSP00000356475	9606.ENSP00000333836	0.042	0	0	0	0.062	0.109	0	0.460	0.510
SHPRH	ARID2	9606.ENSP00000356475	9606.ENSP00000335044	0	0	0	0	0.163	0.368	0	0.112	0.489
SHPRH	MON2	9606.ENSP00000356475	9606.ENSP00000377250	0	0	0	0	0.380	0.075	0	0	0.402
SHPRH	TRIP12	9606.ENSP00000356475	9606.ENSP00000373696	0	0	0	0	0.101	0.105	0	0.355	0.436
SHPRH	DDX60	9606.ENSP00000356475	9606.ENSP00000377344	0.074	0	0	0	0.235	0.072	0	0.288	0.469
SHPRH	MYSM1	9606.ENSP00000356475	9606.ENSP00000418734	0	0	0	0	0.314	0.329	0	0.109	0.554
SHPRH	PHTF2	9606.ENSP00000356475	9606.ENSP00000403042	0	0	0	0	0.062	0	0	0.607	0.616
SHPRH	UBE2V2	9606.ENSP00000356475	9606.ENSP00000428209	0	0	0	0	0.062	0.365	0.600	0.869	0.964
SKAP2	SNX10	9606.ENSP00000005587	9606.ENSP00000395474	0	0	0	0	0.100	0	0	0.428	0.463
SKP1	NAMPT	9606.ENSP00000231487	9606.ENSP00000222553	0	0	0	0	0	0	0	0.404	0.404
SKP1	KITLG	9606.ENSP00000231487	9606.ENSP00000228280	0	0	0	0	0	0	0	0.919	0.919
SKP1	ATM	9606.ENSP00000231487	9606.ENSP00000278616	0	0	0	0	0	0	0	0.413	0.413
SKP1	USP37	9606.ENSP00000231487	9606.ENSP00000258399	0	0	0	0	0	0.299	0	0.218	0.428
SKP1	AMN1	9606.ENSP00000231487	9606.ENSP00000281471	0	0	0	0	0	0.258	0	0.277	0.440
SKP1	FBXO47	9606.ENSP00000231487	9606.ENSP00000367319	0	0	0	0	0	0	0	0.458	0.458
SKP1	XPO1	9606.ENSP00000231487	9606.ENSP00000384863	0	0	0	0	0.175	0	0	0.369	0.458
SKP1	UBE2V2	9606.ENSP00000231487	9606.ENSP00000428209	0	0	0	0	0.347	0	0	0.207	0.461
SKP1	TEN1-CDK3	9606.ENSP00000231487	9606.ENSP00000400088	0	0	0	0	0.063	0.289	0	0.280	0.478
SKP1	UBA6	9606.ENSP00000231487	9606.ENSP00000313454	0	0	0	0	0.066	0.061	0	0.454	0.479
SKP1	USP15	9606.ENSP00000231487	9606.ENSP00000280377	0	0	0	0	0.056	0.317	0	0.288	0.501
SKP1	TRIP12	9606.ENSP00000231487	9606.ENSP00000373696	0	0	0	0	0	0.061	0	0.504	0.515
SKP1	MDM2	9606.ENSP00000231487	9606.ENSP00000258149	0	0	0	0	0.054	0	0	0.509	0.516
SKP1	METAP2	9606.ENSP00000231487	9606.ENSP00000325312	0	0	0	0	0.108	0	0	0.496	0.533
SKP1	HSPA4	9606.ENSP00000231487	9606.ENSP00000302961	0	0	0	0	0.250	0.119	0	0.352	0.534
SKP1	PSMA5	9606.ENSP00000231487	9606.ENSP00000271308	0	0	0	0	0.346	0.313	0	0.089	0.555
SKP1	SRI	9606.ENSP00000231487	9606.ENSP00000265729	0	0	0	0	0.076	0	0	0.542	0.559
SKP1	NEDD4	9606.ENSP00000231487	9606.ENSP00000424827	0	0	0	0	0.062	0.285	0	0.422	0.579
SKP1	CDC27	9606.ENSP00000231487	9606.ENSP00000434614	0	0	0	0	0.078	0.057	0	0.568	0.592
SKP1	FXR1	9606.ENSP00000231487	9606.ENSP00000350170	0	0	0	0	0.104	0.270	0	0.436	0.599
SKP1	PRLR	9606.ENSP00000231487	9606.ENSP00000482954	0	0	0	0	0	0	0.600	0.055	0.605
SKP1	PPP2R5A	9606.ENSP00000231487	9606.ENSP00000261461	0	0	0	0	0	0	0.600	0.060	0.607
SKP1	PPP2R5E	9606.ENSP00000231487	9606.ENSP00000337641	0	0	0	0	0.066	0	0.600	0	0.610
SKP1	YAF2	9606.ENSP00000231487	9606.ENSP00000328004	0	0	0	0	0.080	0.468	0	0.478	0.722
SKP1	E2F5	9606.ENSP00000231487	9606.ENSP00000398124	0	0	0	0	0.062	0	0.650	0.233	0.726
SKP1	CCNE2	9606.ENSP00000231487	9606.ENSP00000429089	0	0	0	0	0.052	0.291	0.600	0.377	0.810
SKP1	PTAR1	9606.ENSP00000231487	9606.ENSP00000344299	0	0	0	0	0	0.800	0	0.161	0.825
SKP1	DMXL1	9606.ENSP00000231487	9606.ENSP00000439479	0	0	0	0	0	0.728	0	0.422	0.836
SKP1	FBXL4	9606.ENSP00000231487	9606.ENSP00000358247	0	0	0	0	0	0.581	0.500	0.538	0.894
SKP1	CAND1	9606.ENSP00000231487	9606.ENSP00000442318	0	0	0	0	0.096	0.486	0	0.830	0.914
SKP1	FBXO30	9606.ENSP00000231487	9606.ENSP00000237281	0	0	0	0	0	0.681	0.500	0.514	0.915
SKP1	CUL3	9606.ENSP00000231487	9606.ENSP00000264414	0	0	0	0	0.072	0.346	0	0.903	0.936
SKP1	FBXO3	9606.ENSP00000231487	9606.ENSP00000265651	0	0	0	0	0.062	0.897	0	0.722	0.970
SKP1	IREB2	9606.ENSP00000231487	9606.ENSP00000258886	0	0	0	0	0.062	0.800	0.900	0.477	0.988
SKP1	SUGT1	9606.ENSP00000231487	9606.ENSP00000367208	0	0	0	0	0.085	0.948	0	0.854	0.992
SKP1	FBXW7	9606.ENSP00000231487	9606.ENSP00000281708	0	0	0	0	0	0.993	0.900	0.994	0.999
SKP1	FBXL5	9606.ENSP00000231487	9606.ENSP00000344866	0	0	0	0	0.077	0.972	0.800	0.928	0.999
SLC13A1	NDUFA5	9606.ENSP00000194130	9606.ENSP00000417142	0	0	0	0	0	0	0	0.423	0.423
SLC13A1	SLC26A7	9606.ENSP00000194130	9606.ENSP00000309504	0.045	0	0	0	0.063	0	0	0.454	0.469
SLC13A1	ATP13A3	9606.ENSP00000194130	9606.ENSP00000416508	0	0	0	0	0.088	0	0	0.627	0.645
SLC15A5	G2E3	9606.ENSP00000340402	9606.ENSP00000206595	0	0	0	0	0	0	0	0.413	0.413
SLC15A5	ABCC9	9606.ENSP00000340402	9606.ENSP00000261200	0	0	0	0	0.058	0.076	0	0.375	0.408
SLC1A2	SLC6A15	9606.ENSP00000278379	9606.ENSP00000266682	0.047	0	0	0	0.083	0	0	0.435	0.463
SLC1A2	GABRA6	9606.ENSP00000278379	9606.ENSP00000274545	0	0	0	0	0.310	0	0	0.184	0.413
SLC1A2	CREB1	9606.ENSP00000278379	9606.ENSP00000387699	0	0	0	0	0	0	0	0.423	0.423
SLC1A2	OPRM1	9606.ENSP00000278379	9606.ENSP00000394624	0	0	0	0	0	0	0	0.429	0.429
SLC1A2	SLC2A2	9606.ENSP00000278379	9606.ENSP00000323568	0	0	0	0	0.062	0	0	0.427	0.439
SLC1A2	GABRG1	9606.ENSP00000278379	9606.ENSP00000295452	0	0	0	0	0.351	0	0	0.173	0.440
SLC1A2	GPM6A	9606.ENSP00000278379	9606.ENSP00000280187	0	0	0	0	0.436	0	0	0.063	0.449
SLC1A2	C9orf72	9606.ENSP00000278379	9606.ENSP00000482753	0	0	0	0	0	0	0	0.459	0.459
SLC1A2	GABRA1	9606.ENSP00000278379	9606.ENSP00000393097	0	0	0	0	0.332	0	0	0.249	0.477
SLC1A2	XPR1	9606.ENSP00000278379	9606.ENSP00000356562	0	0	0	0	0.062	0	0	0.537	0.547
SLC1A2	GRIA2	9606.ENSP00000278379	9606.ENSP00000296526	0	0	0	0	0.377	0.078	0	0.590	0.744
SLC1A2	SLC7A11	9606.ENSP00000278379	9606.ENSP00000280612	0	0	0	0	0.062	0.061	0	0.800	0.809
SLC1A2	FAM171B	9606.ENSP00000278379	9606.ENSP00000304108	0	0	0	0	0.824	0	0	0	0.824
SLC1A2	AQP4	9606.ENSP00000278379	9606.ENSP00000372654	0	0	0	0	0.354	0	0	0.975	0.984
SLC25A46	EMC2	9606.ENSP00000348211	9606.ENSP00000220853	0	0	0	0	0.066	0.117	0	0.404	0.466
SLC25A46	PIK3C3	9606.ENSP00000348211	9606.ENSP00000262039	0	0	0	0	0.098	0	0	0.402	0.437
SLC25A46	MFF	9606.ENSP00000348211	9606.ENSP00000302037	0	0	0	0	0.077	0.350	0	0.342	0.571
SLC25A46	WDR36	9606.ENSP00000348211	9606.ENSP00000423067	0	0	0	0	0.077	0	0	0.476	0.495
SLC25A46	OPA1	9606.ENSP00000348211	9606.ENSP00000354681	0	0	0	0	0.062	0.270	0	0.564	0.675
SLC26A7	SLC13A1	9606.ENSP00000309504	9606.ENSP00000194130	0.045	0	0	0	0.063	0	0	0.454	0.469
SLC26A7	SLC4A7	9606.ENSP00000309504	9606.ENSP00000295736	0	0	0	0	0	0	0	0.436	0.436
SLC26A7	SLC4A10	9606.ENSP00000309504	9606.ENSP00000393066	0	0	0	0	0	0	0	0.436	0.436
SLC26A7	SLC4A4	9606.ENSP00000309504	9606.ENSP00000393557	0	0	0	0	0	0	0	0.648	0.648
SLC2A2	OTC	9606.ENSP00000323568	9606.ENSP00000039007	0	0	0	0	0.329	0	0	0.151	0.407
SLC2A2	IAPP	9606.ENSP00000323568	9606.ENSP00000240652	0	0	0	0	0	0	0	0.635	0.635
SLC2A2	IER3IP1	9606.ENSP00000323568	9606.ENSP00000256433	0	0	0	0	0	0	0	0.406	0.406
SLC2A2	PPARGC1A	9606.ENSP00000323568	9606.ENSP00000264867	0	0	0	0	0	0	0	0.458	0.458
SLC2A2	MGAT4A	9606.ENSP00000323568	9606.ENSP00000264968	0	0	0	0	0	0	0	0.606	0.606
SLC2A2	SLC1A2	9606.ENSP00000323568	9606.ENSP00000278379	0	0	0	0	0.062	0	0	0.427	0.439
SLC2A2	GPD2	9606.ENSP00000323568	9606.ENSP00000308610	0	0	0	0	0.089	0	0	0.411	0.440
SLC2A2	DGKB	9606.ENSP00000323568	9606.ENSP00000385780	0	0	0	0	0.063	0	0	0.408	0.421
SLC2A2	LEPR	9606.ENSP00000323568	9606.ENSP00000330393	0	0	0	0	0	0	0	0.435	0.435
SLC2A2	SUGT1	9606.ENSP00000323568	9606.ENSP00000367208	0	0	0	0	0.064	0	0	0.660	0.668
SLC30A6	ATP7A	9606.ENSP00000368648	9606.ENSP00000345728	0.075	0	0	0	0.151	0	0	0.649	0.700
SLC30A6	SLC39A10	9606.ENSP00000368648	9606.ENSP00000386766	0.051	0	0	0	0.062	0.146	0	0.801	0.828
SLC36A4	PIK3C3	9606.ENSP00000317382	9606.ENSP00000262039	0	0	0	0	0.049	0.058	0	0.386	0.402
SLC39A10	NRAS	9606.ENSP00000386766	9606.ENSP00000358548	0	0	0	0	0	0.411	0	0	0.410
SLC39A10	SLC30A6	9606.ENSP00000386766	9606.ENSP00000368648	0.051	0	0	0	0.062	0.146	0	0.801	0.828
SLC44A5	SLC5A7	9606.ENSP00000359892	9606.ENSP00000264047	0	0	0	0	0.062	0	0	0.592	0.601
SLC44A5	SLC6A15	9606.ENSP00000359892	9606.ENSP00000266682	0	0	0	0	0.064	0	0	0.392	0.406
SLC44A5	ZNF280D	9606.ENSP00000359892	9606.ENSP00000267807	0	0	0	0	0.049	0	0	0.449	0.453
SLC44A5	LPHN2	9606.ENSP00000359892	9606.ENSP00000322270	0	0	0	0	0	0	0	0.690	0.690
SLC44A5	ELTD1	9606.ENSP00000359892	9606.ENSP00000359778	0	0	0	0	0.062	0	0	0.613	0.621
SLC44A5	FAM73A	9606.ENSP00000359892	9606.ENSP00000393675	0	0	0	0	0	0	0	0.498	0.498
SLC44A5	APBB2	9606.ENSP00000359892	9606.ENSP00000427211	0	0	0	0	0	0	0	0.575	0.575
SLC44A5	CCSER2	9606.ENSP00000359892	9606.ENSP00000361160	0	0	0	0	0	0	0	0.753	0.753
SLC4A10	TMPRSS15	9606.ENSP00000393066	9606.ENSP00000284885	0	0	0	0	0	0.607	0	0	0.607
SLC4A10	GABRG1	9606.ENSP00000393066	9606.ENSP00000295452	0	0	0	0	0.313	0	0	0.193	0.422
SLC4A10	SLC26A7	9606.ENSP00000393066	9606.ENSP00000309504	0	0	0	0	0	0	0	0.436	0.436
SLC4A10	SCN2A	9606.ENSP00000393066	9606.ENSP00000364586	0	0	0	0	0.232	0	0	0.299	0.438
SLC4A4	HSPA4	9606.ENSP00000393557	9606.ENSP00000302961	0	0	0	0	0	0	0	0.568	0.568
SLC4A4	SLC26A7	9606.ENSP00000393557	9606.ENSP00000309504	0	0	0	0	0	0	0	0.648	0.648
SLC4A4	PLCXD3	9606.ENSP00000393557	9606.ENSP00000367032	0	0	0	0	0.077	0	0	0.457	0.477
SLC4A4	AQP4	9606.ENSP00000393557	9606.ENSP00000372654	0	0	0	0	0.230	0	0	0.325	0.458
SLC4A7	FAM13B	9606.ENSP00000295736	9606.ENSP00000033079	0	0	0	0	0.062	0	0	0.686	0.692
SLC4A7	TMPRSS15	9606.ENSP00000295736	9606.ENSP00000284885	0	0	0	0	0	0.607	0	0	0.607
SLC4A7	NRAS	9606.ENSP00000295736	9606.ENSP00000358548	0	0	0	0	0	0.411	0	0	0.410
SLC4A7	PCDH15	9606.ENSP00000295736	9606.ENSP00000363068	0	0	0	0	0	0	0	0.436	0.436
SLC4A7	SLC26A7	9606.ENSP00000295736	9606.ENSP00000309504	0	0	0	0	0	0	0	0.436	0.436
SLC4A7	ERBB2IP	9606.ENSP00000295736	9606.ENSP00000426632	0	0	0	0	0.064	0	0	0.466	0.480
SLC4A7	STXBP4	9606.ENSP00000295736	9606.ENSP00000365530	0	0	0	0	0.054	0	0	0.505	0.511
SLC5A3	SLC7A11	9606.ENSP00000370543	9606.ENSP00000280612	0	0	0	0	0.049	0.057	0	0.503	0.515
SLC5A3	IMPA1	9606.ENSP00000370543	9606.ENSP00000408526	0	0	0	0	0	0	0	0.675	0.675
SLC5A7	GABRA2	9606.ENSP00000264047	9606.ENSP00000421828	0	0	0	0	0.087	0	0	0.398	0.427
SLC5A7	SLC44A5	9606.ENSP00000264047	9606.ENSP00000359892	0	0	0	0	0.062	0	0	0.592	0.601
SLC5A7	PCDH9	9606.ENSP00000264047	9606.ENSP00000367096	0	0	0	0	0.082	0	0	0.684	0.697
SLC5A7	ST6GAL2	9606.ENSP00000264047	9606.ENSP00000386942	0	0	0	0	0.062	0	0	0.733	0.738
SLC6A15	BCAT1	9606.ENSP00000266682	9606.ENSP00000443459	0	0	0	0	0.086	0	0	0.372	0.402
SLC6A15	SLC44A5	9606.ENSP00000266682	9606.ENSP00000359892	0	0	0	0	0.064	0	0	0.392	0.406
SLC6A15	SLC7A11	9606.ENSP00000266682	9606.ENSP00000280612	0.041	0	0	0	0.062	0.057	0	0.385	0.409
SLC6A15	BCAP29	9606.ENSP00000266682	9606.ENSP00000368414	0	0	0	0	0.057	0	0	0.439	0.448
SLC6A15	SLC1A2	9606.ENSP00000266682	9606.ENSP00000278379	0.047	0	0	0	0.083	0	0	0.435	0.463
SLC6A15	SERINC1	9606.ENSP00000266682	9606.ENSP00000342962	0	0	0	0	0.062	0	0	0.495	0.507
SLC7A11	SLC6A15	9606.ENSP00000280612	9606.ENSP00000266682	0.041	0	0	0	0.062	0.057	0	0.385	0.409
SLC7A11	SLC1A2	9606.ENSP00000280612	9606.ENSP00000278379	0	0	0	0	0.062	0.061	0	0.800	0.809
SLC7A11	ACSL4	9606.ENSP00000280612	9606.ENSP00000339787	0	0	0	0	0	0	0	0.499	0.499
SLC7A11	SLC5A3	9606.ENSP00000280612	9606.ENSP00000370543	0	0	0	0	0.049	0.057	0	0.503	0.515
SLC7A11	SAMSN1	9606.ENSP00000280612	9606.ENSP00000285670	0	0	0	0	0.049	0	0	0.544	0.548
SLC8A1	PRKACB	9606.ENSP00000384763	9606.ENSP00000359719	0	0	0	0	0.067	0	0.800	0.074	0.812
SLC8A1	AGTR2	9606.ENSP00000384763	9606.ENSP00000360973	0	0	0	0	0.062	0	0	0.393	0.406
SLC8A1	PRKG1	9606.ENSP00000384763	9606.ENSP00000363092	0	0	0	0	0.062	0	0.800	0.242	0.845
SLC8A1	TRPC4	9606.ENSP00000384763	9606.ENSP00000369027	0	0	0	0	0.053	0.213	0	0.282	0.418
SLC8A1	ATP2B1	9606.ENSP00000384763	9606.ENSP00000392043	0	0	0	0	0.077	0.093	0	0.702	0.729
SLCO4C1	ABCC9	9606.ENSP00000309741	9606.ENSP00000261200	0	0	0	0	0	0	0	0.422	0.422
SLCO4C1	RIOK2	9606.ENSP00000309741	9606.ENSP00000283109	0	0	0	0	0	0	0	0.595	0.595
SLCO4C1	FAM135A	9606.ENSP00000309741	9606.ENSP00000410768	0	0	0	0	0.049	0	0	0.416	0.421
SLITRK4	CSRNP3	9606.ENSP00000469205	9606.ENSP00000318258	0	0	0	0	0.076	0	0	0.395	0.417
SLITRK4	ZDHHC15	9606.ENSP00000469205	9606.ENSP00000362465	0	0	0	0	0.086	0	0	0.484	0.508
SLMAP	ABCC9	9606.ENSP00000295951	9606.ENSP00000261200	0	0	0	0	0	0	0	0.528	0.528
SLMAP	SEMA3A	9606.ENSP00000295951	9606.ENSP00000265362	0	0	0	0	0	0	0	0.417	0.417
SLMAP	MBNL2	9606.ENSP00000295951	9606.ENSP00000267287	0	0	0	0	0.062	0	0	0.506	0.517
SLMAP	MBNL1	9606.ENSP00000295951	9606.ENSP00000282486	0	0	0	0	0.086	0	0	0.435	0.462
SLMAP	ZRANB1	9606.ENSP00000295951	9606.ENSP00000352676	0	0	0	0	0	0.413	0	0.181	0.499
SLMAP	TRIP12	9606.ENSP00000295951	9606.ENSP00000373696	0	0	0	0	0.062	0.155	0	0.436	0.513
SLMAP	LRRK2	9606.ENSP00000295951	9606.ENSP00000298910	0.240	0	0	0	0.110	0.256	0	0.156	0.518
SLMAP	MOB4	9606.ENSP00000295951	9606.ENSP00000315702	0	0	0	0	0.062	0.992	0	0.709	0.997
SLMAP	MST4	9606.ENSP00000295951	9606.ENSP00000377867	0	0	0	0	0.127	0.992	0	0.809	0.998
SMAD5	ACVR2A	9606.ENSP00000441954	9606.ENSP00000241416	0	0	0	0	0.086	0.213	0.900	0.659	0.972
SMAD5	ACVR1C	9606.ENSP00000441954	9606.ENSP00000243349	0	0	0	0	0.062	0.260	0	0.585	0.687
SMAD5	MSTN	9606.ENSP00000441954	9606.ENSP00000260950	0	0	0	0	0.052	0.183	0	0.523	0.598
SMAD5	PPM1A	9606.ENSP00000441954	9606.ENSP00000327255	0	0	0	0	0.062	0.066	0.900	0.294	0.929
SMAD5	BMP5	9606.ENSP00000441954	9606.ENSP00000359866	0	0	0	0	0	0.148	0	0.578	0.625
SMAD5	TGFBR1	9606.ENSP00000441954	9606.ENSP00000364133	0	0	0	0	0.062	0.260	0.900	0.730	0.978
SMAD5	BMPR1B	9606.ENSP00000441954	9606.ENSP00000401907	0	0	0	0	0.064	0.260	0.900	0.738	0.979
SMAD5	NEDD4	9606.ENSP00000441954	9606.ENSP00000424827	0	0	0	0	0.062	0.250	0	0.223	0.406
SMARCAD1	GPBP1	9606.ENSP00000351947	9606.ENSP00000264779	0	0	0	0	0.097	0	0	0.392	0.427
SMARCAD1	ATM	9606.ENSP00000351947	9606.ENSP00000278616	0	0	0	0	0.185	0.160	0	0.308	0.485
SMARCAD1	WRN	9606.ENSP00000351947	9606.ENSP00000298139	0	0	0	0	0.134	0.178	0	0.363	0.507
SMARCAD1	HLTF	9606.ENSP00000351947	9606.ENSP00000308944	0	0	0.432	0.572	0.129	0.212	0	0.438	0.514
SMARCAD1	FIGN	9606.ENSP00000351947	9606.ENSP00000333836	0	0	0	0	0.063	0.157	0	0.376	0.464
SMARCAD1	DNA2	9606.ENSP00000351947	9606.ENSP00000351185	0	0	0	0	0.089	0.154	0	0.734	0.777
SMARCAD1	BBS10	9606.ENSP00000351947	9606.ENSP00000376946	0	0	0	0	0.120	0.348	0	0	0.401
